annotation,comment_id,worker,country,all toxic,not toxic
48903,952273,2659,VEN,False,False
48904,952273,3385,VEN,True,True
48905,952273,3281,VEN,True,True
48906,952273,2619,USA,False,False
48907,952273,1804,USA,False,False
48908,952273,303,VEN,False,False
48909,6108857,1542,USA,True,True
48910,6108857,2887,USA,True,True
48911,6108857,1067,USA,False,False
48912,6108857,465,USA,False,False
48913,6108857,2467,VEN,False,False
48914,6108857,223,USA,False,False
48915,6108857,2144,USA,False,False
48916,6261493,2777,USA,False,False
48917,6261493,3098,COL,True,True
48918,6261493,2534,USA,False,False
48919,6261493,294,USA,True,True
48920,6261493,1592,USA,False,False
48921,6261493,1371,USA,False,False
48922,6261493,1645,USA,False,False
48923,760062,1976,USA,True,True
48924,760062,1247,PER,True,True
48925,760062,2708,USA,True,True
48926,760062,2957,VEN,True,True
48927,760062,1254,VEN,True,True
48928,760062,3473,USA,True,True
48929,760062,229,VEN,False,False
48930,6058653,2542,VEN,True,True
48931,6058653,3391,USA,True,True
48932,6058653,1998,VEN,False,False
48933,6058653,3470,VEN,False,False
48934,6058653,2557,VEN,False,False
48935,6058653,2323,USA,True,True
48936,6058653,2469,USA,False,False
48937,5567964,2639,VEN,True,True
48938,5567964,1853,VEN,False,False
48939,5567964,2235,USA,False,False
48940,5567964,3478,USA,True,True
48941,5567964,2892,VEN,True,True
48942,5567964,2724,VEN,True,True
48943,5567964,617,USA,False,False
48944,5736742,2959,VEN,True,True
48945,5736742,1415,VEN,True,True
48946,5736742,2887,USA,True,True
48947,5736742,1074,VEN,True,True
48948,5736742,189,VEN,False,False
48949,5736742,1976,USA,True,True
48950,5736742,1589,VEN,False,False
48951,467612,2290,USA,True,True
48952,467612,1323,USA,True,True
48953,467612,1247,PER,False,False
48954,467612,3460,USA,False,False
48955,467612,842,USA,True,True
48956,467612,2644,VEN,False,False
48957,467612,1854,USA,False,False
48958,5668118,68,USA,True,True
48959,5668118,1501,USA,True,True
48960,5668118,3257,USA,True,True
48961,5668118,120,USA,True,True
48962,5668118,1482,VEN,False,False
48963,5668118,2777,USA,True,True
48964,5668118,2062,USA,False,False
48965,536030,1323,USA,True,True
48966,536030,89,USA,True,True
48967,536030,2576,VEN,True,True
48968,536030,1773,USA,True,True
48969,536030,1116,VEN,False,False
48970,536030,2040,USA,False,False
48971,536030,1214,USA,True,True
48972,5414523,1701,VEN,True,True
48973,5414523,2840,USA,True,True
48974,5414523,46,VEN,True,True
48975,5414523,488,USA,True,True
48976,5414523,1252,VEN,False,False
48977,5414523,1187,VEN,True,True
48978,5414523,2730,VEN,False,False
48979,5542030,1749,USA,True,True
48980,5542030,2322,USA,True,True
48981,5542030,3127,USA,True,True
48982,5542030,1336,VEN,False,False
48983,5542030,2064,VEN,False,False
48984,5542030,389,USA,False,False
48985,5542030,737,USA,True,True
48986,541099,377,USA,True,True
48987,541099,3391,USA,True,True
48988,541099,859,ROU,True,True
48989,541099,2926,USA,True,True
48990,541099,2708,USA,True,True
48991,541099,3127,USA,True,True
48992,541099,2125,VEN,True,True
48993,5933135,3391,USA,True,True
48994,5933135,3071,USA,True,True
48995,5933135,3053,VEN,True,True
48996,5933135,3127,USA,True,True
48997,5933135,2125,VEN,True,True
48998,5933135,2860,VEN,True,True
48999,5933135,2433,USA,False,False
49000,6067917,2211,USA,True,True
49001,6067917,1277,USA,True,True
49002,6067917,1013,USA,True,True
49003,6067917,1110,USA,True,False
49004,6067917,3032,USA,False,False
49005,6067917,631,USA,False,False
49006,6067917,1964,VEN,True,True
49007,1078563,52,USA,True,True
49008,1078563,2694,USA,True,True
49009,1078563,1116,VEN,True,True
49010,1078563,2405,USA,True,True
49011,1078563,847,VEN,False,False
49012,1078563,1309,VEN,True,True
49013,1078563,1170,USA,False,False
49014,5784664,2703,VEN,False,False
49015,5784664,1413,VEN,True,True
49016,5784664,3344,USA,True,True
49017,5784664,2089,VEN,True,True
49018,5784664,2435,USA,True,True
49019,5784664,1212,USA,True,True
49020,5784664,2073,VEN,False,False
49021,5904813,1668,VEN,False,False
49022,5904813,1233,VEN,True,True
49023,5904813,1501,USA,True,True
49024,5904813,649,VEN,False,False
49025,5904813,1067,USA,False,False
49026,5904813,3188,CAN,False,False
49027,5904813,2118,USA,False,False
49028,956054,2599,USA,True,True
49029,956054,1778,USA,True,True
49030,956054,2175,USA,True,True
49031,956054,3146,VEN,False,False
49032,956054,980,USA,True,True
49033,956054,842,USA,True,True
49034,956054,2040,USA,False,False
49035,5287040,1976,USA,True,True
49036,5287040,2377,USA,True,True
49037,5287040,3071,USA,True,True
49038,5287040,644,USA,True,True
49039,5287040,1728,False,True,True
49040,5287040,2003,VEN,False,False
49041,5287040,194,USA,False,False
49042,5828036,3378,USA,True,True
49043,5828036,1494,USA,True,True
49044,5828036,726,VEN,False,True
49045,5828036,2453,USA,True,True
49046,5828036,2497,BRA,False,False
49047,5828036,810,VEN,True,True
49048,5828036,3237,USA,False,False
49049,6268910,3102,USA,True,True
49050,6268910,2558,VEN,True,True
49051,6268910,1191,USA,True,True
49052,6268910,902,VEN,True,True
49053,6268910,3153,VEN,True,True
49054,6268910,1278,USA,False,False
49055,6268910,1110,USA,True,False
49056,6052856,147,USA,True,True
49057,6052856,2000,VEN,True,True
49058,6052856,1806,USA,True,True
49059,6052856,2724,VEN,False,True
49060,6052856,726,VEN,False,True
49061,6052856,2650,USA,True,True
49062,6052856,2941,IND,False,False
49063,412322,1853,VEN,False,False
49064,412322,539,USA,False,False
49065,412322,2835,USA,True,True
49066,412322,465,USA,False,False
49067,412322,3385,VEN,True,True
49068,412322,2467,VEN,False,False
49069,412322,215,VEN,False,False
49070,5252999,2639,VEN,True,True
49071,5252999,2068,USA,True,True
49072,5252999,3275,VEN,True,True
49073,5252999,3460,USA,False,False
49074,5252999,2929,USA,False,False
49075,5252999,751,USA,False,False
49076,5252999,1392,USA,False,False
49077,5993197,1976,USA,True,True
49078,5993197,2542,VEN,True,True
49079,5993197,3341,USA,True,True
49080,5993197,472,VEN,False,False
49081,5993197,2404,USA,True,True
49082,5993197,1847,USA,True,True
49083,5993197,400,VEN,False,False
49084,253687,1542,USA,True,True
49085,253687,505,USA,True,True
49086,253687,2377,USA,True,True
49087,253687,147,USA,True,True
49088,253687,2653,VEN,False,False
49089,253687,2583,USA,False,False
49090,253687,1080,EGY,False,False
49091,5015226,2887,USA,True,True
49092,5015226,794,GBR,True,True
49093,5015226,3071,USA,True,True
49094,5015226,1668,VEN,False,False
49095,5015226,317,VEN,False,False
49096,5015226,53,VEN,False,False
49097,5015226,261,EGY,False,False
49098,5763785,2653,VEN,False,False
49099,5763785,1336,VEN,False,False
49100,5763785,714,GBR,True,True
49101,5763785,2659,VEN,False,False
49102,5763785,1773,USA,True,True
49103,5763785,1110,USA,True,True
49104,5763785,1006,USA,False,False
49105,6186203,859,ROU,True,True
49106,6186203,2921,USA,True,True
49107,6186203,594,USA,False,False
49108,6186203,2906,VEN,True,True
49109,6186203,1311,USA,False,False
49110,6186203,1803,VEN,True,False
49111,6186203,8,DZA,False,False
49112,5137975,2994,VEN,True,True
49113,5137975,729,USA,True,True
49114,5137975,1336,VEN,False,False
49115,5137975,771,VEN,True,False
49116,5137975,905,USA,False,False
49117,5137975,2091,USA,False,False
49118,5137975,3385,VEN,True,True
49119,5450829,148,PER,True,True
49120,5450829,2299,VEN,True,True
49121,5450829,1125,VEN,False,False
49122,5450829,2371,MEX,True,True
49123,5450829,1860,VEN,True,True
49124,5450829,1085,USA,False,False
49125,5450829,878,USA,False,False
49126,815492,2835,USA,True,True
49127,815492,465,USA,False,False
49128,815492,2026,RUS,False,False
49129,815492,2643,USA,True,False
49130,815492,580,USA,False,False
49131,815492,2498,USA,False,False
49132,815492,1445,USA,False,False
49133,5401931,2835,USA,True,True
49134,5401931,771,VEN,False,False
49135,5401931,1471,VEN,False,False
49136,5401931,1849,USA,True,True
49137,5401931,1980,VEN,False,False
49138,5401931,2350,USA,False,False
49139,5401931,1466,USA,False,False
49140,910551,152,USA,True,True
49141,910551,559,VEN,True,True
49142,910551,1267,USA,False,False
49143,910551,2053,VEN,False,False
49144,910551,2341,USA,False,False
49145,910551,2985,EGY,False,False
49146,910551,536,EGY,False,False
49147,5264901,2849,USA,True,True
49148,5264901,2555,VEN,False,False
49149,5264901,46,VEN,True,True
49150,5264901,2493,VEN,False,False
49151,5264901,1102,VEN,False,False
49152,5264901,2948,VEN,False,False
49153,5264901,2730,VEN,False,False
49154,5662563,1501,USA,True,True
49155,5662563,2926,USA,True,True
49156,5662563,2399,VEN,True,True
49157,5662563,1781,VEN,True,True
49158,5662563,2957,VEN,False,False
49159,5662563,2320,COL,False,False
49160,5662563,2954,EGY,False,False
49161,5303611,2017,USA,True,True
49162,5303611,2211,USA,True,True
49163,5303611,690,VEN,True,True
49164,5303611,1452,VEN,True,True
49165,5303611,2195,VEN,True,True
49166,5303611,3001,VEN,False,False
49167,5303611,1708,USA,False,False
49168,5219942,3171,USA,True,True
49169,5219942,538,VEN,False,False
49170,5219942,1806,USA,True,True
49171,5219942,2125,VEN,True,True
49172,5219942,1471,VEN,False,False
49173,5219942,2501,EGY,False,False
49174,5219942,2865,USA,False,False
49175,586567,1494,USA,True,True
49176,586567,2493,VEN,False,False
49177,586567,1452,VEN,False,False
49178,586567,31,ARG,False,False
49179,586567,618,VEN,False,False
49180,586567,2605,VEN,False,False
49181,586567,1453,USA,False,False
49182,534993,904,VEN,True,True
49183,534993,1067,USA,False,False
49184,534993,1336,VEN,False,False
49185,534993,324,USA,True,True
49186,534993,3183,CAN,False,False
49187,534993,1599,USA,False,False
49188,534993,2200,USA,False,False
49189,678410,3273,VEN,True,True
49190,678410,2235,USA,False,False
49191,678410,3257,USA,True,True
49192,678410,771,VEN,False,False
49193,678410,1998,VEN,False,False
49194,678410,148,PER,False,False
49195,678410,3179,VEN,False,False
49196,5040936,3344,USA,True,True
49197,5040936,690,VEN,True,True
49198,5040936,2017,USA,True,True
49199,5040936,538,VEN,False,False
49200,5040936,1175,USA,False,False
49201,5040936,465,USA,False,False
49202,5040936,2544,VEN,False,False
49203,877096,2184,VEN,True,True
49204,877096,46,VEN,True,True
49205,877096,364,USA,False,False
49206,877096,484,USA,False,False
49207,877096,449,VEN,False,False
49208,877096,1062,USA,False,False
49209,877096,2026,RUS,False,False
49210,5570709,1701,VEN,True,True
49211,5570709,3236,USA,False,False
49212,5570709,2211,USA,True,True
49213,5570709,1252,VEN,False,False
49214,5570709,905,USA,False,False
49215,5570709,2256,COL,False,False
49216,5570709,2534,USA,False,False
49217,841653,538,VEN,False,False
49218,841653,52,USA,True,True
49219,841653,1110,USA,True,True
49220,841653,3275,VEN,True,True
49221,841653,1116,VEN,True,True
49222,841653,1683,VEN,False,False
49223,841653,814,VEN,False,False
49224,5618022,2365,ARG,True,True
49225,5618022,1014,USA,True,True
49226,5618022,2431,ROU,True,True
49227,5618022,148,PER,True,True
49228,5618022,1268,USA,False,False
49229,5618022,1860,VEN,False,False
49230,5618022,2743,USA,False,False
49231,345618,2024,VEN,False,False
49232,345618,2431,ROU,True,True
49233,345618,1701,VEN,True,True
49234,345618,726,VEN,False,True
49235,345618,2730,VEN,False,False
49236,345618,1496,COL,False,False
49237,345618,1186,USA,False,False
49238,5496901,1247,PER,False,False
49239,5496901,2211,USA,True,True
49240,5496901,3113,VEN,True,True
49241,5496901,1254,VEN,True,True
49242,5496901,1352,VEN,False,False
49243,5496901,2038,VEN,False,False
49244,5496901,789,VEN,False,False
49245,5328943,599,USA,True,True
49246,5328943,1278,USA,False,False
49247,5328943,2399,VEN,True,True
49248,5328943,2777,USA,True,True
49249,5328943,2929,USA,False,False
49250,5328943,2151,VEN,False,False
49251,5328943,1810,VEN,True,True
49252,277839,555,USA,True,True
49253,277839,1102,VEN,False,False
49254,277839,3460,USA,False,False
49255,277839,1175,USA,True,True
49256,277839,2644,VEN,False,False
49257,277839,1401,USA,True,True
49258,277839,839,VEN,False,False
49259,361661,2840,USA,True,True
49260,361661,3063,USA,True,True
49261,361661,2323,USA,True,True
49262,361661,1894,USA,True,True
49263,361661,3098,COL,True,True
49264,361661,1267,USA,True,True
49265,361661,1835,VEN,False,False
49266,6012901,904,VEN,True,True
49267,6012901,2000,VEN,True,True
49268,6012901,52,USA,True,True
49269,6012901,1850,USA,False,False
49270,6012901,406,USA,True,True
49271,6012901,2946,USA,False,False
49272,6012901,3111,USA,False,False
49273,1022503,2926,USA,True,True
49274,1022503,3127,USA,True,True
49275,1022503,1668,VEN,False,False
49276,1022503,3420,USA,True,True
49277,1022503,5,USA,True,True
49278,1022503,1407,USA,True,True
49279,1022503,3445,GBR,False,False
49280,5806899,3378,USA,True,True
49281,5806899,1494,USA,True,True
49282,5806899,3324,VEN,True,True
49283,5806899,1177,USA,True,True
49284,5806899,726,VEN,True,True
49285,5806899,810,VEN,False,False
49286,5806899,3237,USA,False,False
49287,821672,1233,VEN,True,True
49288,821672,2523,VEN,True,True
49289,821672,2404,USA,True,True
49290,821672,909,USA,False,False
49291,821672,2590,USA,False,False
49292,821672,2167,VEN,False,False
49293,821672,424,USA,False,False
49294,1079726,707,USA,True,True
49295,1079726,1889,USA,True,True
49296,1079726,1494,USA,True,True
49297,1079726,2431,ROU,True,True
49298,1079726,810,VEN,False,False
49299,1079726,1111,USA,False,False
49300,1079726,2945,VEN,False,False
49301,282277,729,USA,True,True
49302,282277,3401,USA,True,True
49303,282277,1280,VEN,False,False
49304,282277,3275,VEN,True,True
49305,282277,1683,VEN,False,False
49306,282277,3304,VEN,False,False
49307,282277,757,USA,False,False
49308,885834,1413,VEN,True,True
49309,885834,2849,USA,True,True
49310,885834,2363,COL,False,False
49311,885834,1278,USA,True,True
49312,885834,1850,USA,False,False
49313,885834,2399,VEN,True,True
49314,885834,1654,USA,False,False
49315,362869,2184,VEN,True,True
49316,362869,2363,COL,False,False
49317,362869,152,USA,True,True
49318,362869,2349,USA,True,True
49319,362869,1980,VEN,False,False
49320,362869,3401,USA,False,False
49321,362869,2065,VEN,False,False
49322,5126157,2533,USA,True,True
49323,5126157,1102,VEN,False,False
49324,5126157,2024,VEN,False,False
49325,5126157,3181,CAN,False,False
49326,5126157,61,VEN,False,False
49327,5126157,954,VEN,True,True
49328,5126157,232,FRA,False,False
49329,6323734,2994,VEN,True,True
49330,6323734,2197,USA,True,True
49331,6323734,377,USA,True,True
49332,6323734,101,USA,True,True
49333,6323734,2068,USA,True,True
49334,6323734,842,USA,True,True
49335,6323734,168,USA,True,True
49336,5366232,1323,USA,True,True
49337,5366232,1310,VEN,True,True
49338,5366232,2290,USA,True,True
49339,5366232,957,USA,False,False
49340,5366232,1252,VEN,True,True
49341,5366232,1278,USA,True,True
49342,5366232,1985,EGY,False,False
49343,5492554,1385,VEN,True,True
49344,5492554,2599,USA,True,True
49345,5492554,1277,USA,False,False
49346,5492554,1482,VEN,False,False
49347,5492554,1272,USA,True,True
49348,5492554,3294,USA,False,False
49349,5492554,400,VEN,False,False
49350,803313,1998,VEN,False,False
49351,803313,915,VEN,False,False
49352,803313,2605,VEN,False,False
49353,803313,1930,AUS,False,False
49354,803313,1745,USA,False,False
49355,803313,3260,USA,True,True
49356,803313,1043,USA,False,False
49357,5802778,1800,VEN,False,False
49358,5802778,1055,USA,True,True
49359,5802778,1323,USA,True,True
49360,5802778,555,USA,True,True
49361,5802778,3420,USA,True,True
49362,5802778,1482,VEN,False,False
49363,5802778,3053,VEN,False,False
49364,5887231,2639,VEN,True,True
49365,5887231,794,GBR,True,True
49366,5887231,68,USA,True,True
49367,5887231,189,VEN,False,False
49368,5887231,2777,USA,True,True
49369,5887231,1854,USA,False,False
49370,5887231,608,KAZ,False,False
49371,6227546,2695,USA,True,True
49372,6227546,610,PER,False,False
49373,6227546,714,GBR,True,True
49374,6227546,3424,VEN,True,True
49375,6227546,2284,USA,True,True
49376,6227546,2106,VEN,False,False
49377,6227546,130,EGY,True,True
49378,5570731,3391,USA,True,True
49379,5570731,2542,VEN,True,True
49380,5570731,1233,VEN,True,True
49381,5570731,3344,USA,True,True
49382,5570731,2690,USA,True,True
49383,5570731,3275,VEN,False,False
49384,5570731,1601,VEN,False,False
49385,709417,2290,USA,True,True
49386,709417,2926,USA,True,True
49387,709417,3098,COL,False,False
49388,709417,1267,USA,True,True
49389,709417,3420,USA,True,True
49390,709417,2320,COL,True,True
49391,709417,596,VEN,True,True
49392,6323661,1928,USA,True,True
49393,6323661,2426,USA,True,True
49394,6323661,3328,VEN,False,False
49395,6323661,488,USA,True,True
49396,6323661,2064,VEN,False,False
49397,6323661,465,USA,False,False
49398,6323661,1461,USA,False,False
49399,5605638,3257,USA,True,True
49400,5605638,2377,USA,True,True
49401,5605638,1501,USA,True,True
49402,5605638,2887,USA,True,True
49403,5605638,1067,USA,False,False
49404,5605638,465,USA,False,False
49405,5605638,2467,VEN,True,True
49406,5836996,46,VEN,True,True
49407,5836996,1494,USA,True,True
49408,5836996,475,USA,False,False
49409,5836996,484,USA,False,False
49410,5836996,1062,USA,False,False
49411,5836996,1886,USA,False,False
49412,5836996,2026,RUS,False,False
49413,575028,328,VEN,True,True
49414,575028,644,USA,True,True
49415,575028,612,USA,True,True
49416,575028,2399,VEN,True,True
49417,575028,2887,USA,True,True
49418,575028,1998,VEN,False,False
49419,575028,3281,VEN,True,True
49420,5192748,2850,USA,True,True
49421,5192748,539,USA,False,False
49422,5192748,3478,USA,True,True
49423,5192748,148,PER,False,False
49424,5192748,2583,USA,False,False
49425,5192748,2443,USA,True,True
49426,5192748,3431,VEN,False,False
49427,296773,2184,VEN,True,True
49428,296773,1921,VEN,True,True
49429,296773,1102,VEN,False,False
49430,296773,3489,USA,True,True
49431,296773,488,USA,True,True
49432,296773,53,VEN,False,False
49433,296773,2195,VEN,False,False
49434,5704708,1976,USA,True,True
49435,5704708,3210,USA,True,True
49436,5704708,472,VEN,False,False
49437,5704708,1310,VEN,True,True
49438,5704708,1835,VEN,False,False
49439,5704708,3231,VEN,False,False
49440,5704708,90,USA,True,True
49441,6214161,570,ITA,True,True
49442,6214161,1287,VEN,True,True
49443,6214161,2066,USA,True,True
49444,6214161,1177,USA,True,True
49445,6214161,2211,USA,True,True
49446,6214161,1321,USA,False,False
49447,6214161,1005,FRA,False,False
49448,982194,686,VEN,True,True
49449,982194,505,USA,True,True
49450,982194,3281,VEN,True,True
49451,982194,598,VEN,False,False
49452,982194,1725,EGY,False,False
49453,982194,1976,USA,False,False
49454,982194,2644,VEN,False,True
49455,783407,2849,USA,True,True
49456,783407,902,VEN,True,True
49457,783407,3489,USA,False,False
49458,783407,2189,VEN,False,False
49459,783407,2038,VEN,False,False
49460,783407,3470,VEN,False,False
49461,783407,2062,USA,False,False
49462,262379,2352,ARG,True,True
49463,262379,2426,USA,True,True
49464,262379,2766,USA,True,True
49465,262379,2064,VEN,False,False
49466,262379,1179,USA,True,True
49467,262379,1276,VEN,False,False
49468,262379,3292,VEN,False,False
49469,863863,46,VEN,True,True
49470,863863,2143,USA,True,True
49471,863863,3236,USA,False,False
49472,863863,2730,VEN,False,False
49473,863863,1110,USA,False,True
49474,863863,3519,VEN,False,False
49475,863863,1025,VEN,False,False
49476,6186380,904,VEN,True,True
49477,6186380,1471,VEN,True,True
49478,6186380,957,USA,True,True
49479,6186380,2859,VEN,True,True
49480,6186380,478,IND,False,False
49481,6186380,1815,VEN,False,False
49482,6186380,412,USA,True,True
49483,5265632,2639,VEN,True,True
49484,5265632,2659,VEN,False,False
49485,5265632,2653,VEN,False,False
49486,5265632,2957,VEN,False,False
49487,5265632,2066,USA,True,True
49488,5265632,954,VEN,True,True
49489,5265632,1002,EGY,False,False
49490,842271,2493,VEN,False,False
49491,842271,1323,USA,True,True
49492,842271,1980,VEN,False,False
49493,842271,1429,USA,True,True
49494,842271,2363,COL,False,False
49495,842271,1778,USA,True,True
49496,842271,1278,USA,True,True
49497,5358251,2994,VEN,True,True
49498,5358251,1287,VEN,True,True
49499,5358251,2576,VEN,True,True
49500,5358251,3053,VEN,True,True
49501,5358251,603,USA,False,False
49502,5358251,844,USA,False,False
49503,5358251,546,USA,False,False
49504,413032,2921,USA,True,True
49505,413032,2197,USA,True,True
49506,413032,1749,USA,True,True
49507,413032,3236,USA,False,False
49508,413032,2144,USA,False,False
49509,413032,3345,USA,False,False
49510,413032,966,EGY,True,True
49511,6034092,3556,USA,True,True
49512,6034092,2653,VEN,False,False
49513,6034092,2659,VEN,False,False
49514,6034092,2639,VEN,True,True
49515,6034092,2197,USA,True,True
49516,6034092,2610,USA,False,False
49517,6034092,2806,VEN,True,True
49518,453683,2436,USA,True,True
49519,453683,1247,PER,False,False
49520,453683,1323,USA,True,True
49521,453683,3328,VEN,False,False
49522,453683,1413,VEN,True,True
49523,453683,2143,USA,True,True
49524,453683,2610,USA,False,False
49525,344828,2352,ARG,True,True
49526,344828,2377,USA,True,True
49527,344828,2659,VEN,False,False
49528,344828,2467,VEN,True,True
49529,344828,2243,USA,True,True
49530,344828,2528,USA,True,True
49531,344828,3491,USA,False,False
49532,420429,3473,USA,True,True
49533,420429,1404,USA,False,False
49534,420429,488,USA,True,True
49535,420429,3334,VEN,False,False
49536,420429,1187,VEN,False,False
49537,420429,1835,VEN,False,False
49538,420429,2333,CAN,False,False
49539,6254363,1330,USA,True,True
49540,6254363,2365,ARG,True,True
49541,6254363,2323,USA,True,True
49542,6254363,2497,BRA,False,False
49543,6254363,993,USA,True,True
49544,6254363,3117,VEN,True,False
49545,6254363,2544,VEN,False,False
49546,739992,1014,USA,True,True
49547,739992,2766,USA,True,True
49548,739992,3328,VEN,False,False
49549,739992,2143,USA,True,True
49550,739992,3341,USA,True,True
49551,739992,1013,USA,True,True
49552,739992,2898,USA,True,True
49553,5386711,2235,USA,False,False
49554,5386711,2921,USA,True,True
49555,5386711,2436,USA,True,True
49556,5386711,1725,EGY,False,False
49557,5386711,3117,VEN,False,False
49558,5386711,523,USA,True,True
49559,5386711,3288,DZA,False,False
49560,866141,2020,VEN,True,True
49561,866141,570,ITA,True,True
49562,866141,120,USA,False,False
49563,866141,2377,USA,True,True
49564,866141,989,VEN,False,False
49565,866141,1772,USA,True,True
49566,866141,2731,USA,False,False
49567,6070998,1928,USA,True,True
49568,6070998,1404,USA,False,False
49569,6070998,2576,VEN,True,True
49570,6070998,771,VEN,False,False
49571,6070998,1843,VEN,False,False
49572,6070998,461,VEN,False,False
49573,6070998,2954,EGY,False,False
49574,415912,2599,USA,True,True
49575,415912,1778,USA,True,True
49576,415912,1980,VEN,False,False
49577,415912,2175,USA,True,True
49578,415912,3146,VEN,True,True
49579,415912,980,USA,True,True
49580,415912,743,VEN,False,False
49581,6301146,1778,USA,True,True
49582,6301146,2555,VEN,False,False
49583,6301146,1889,USA,True,True
49584,6301146,1013,USA,True,True
49585,6301146,598,VEN,False,False
49586,6301146,86,VEN,False,False
49587,6301146,1318,USA,False,False
49588,979243,1998,VEN,False,False
49589,979243,2875,USA,False,False
49590,979243,915,VEN,False,False
49591,979243,2605,VEN,False,False
49592,979243,1930,AUS,False,False
49593,979243,1745,USA,False,False
49594,979243,1043,USA,False,False
49595,5064322,1853,VEN,False,False
49596,5064322,859,ROU,True,True
49597,5064322,771,VEN,False,False
49598,5064322,538,VEN,False,False
49599,5064322,120,USA,True,True
49600,5064322,1843,VEN,True,True
49601,5064322,1111,USA,False,False
49602,410885,3127,USA,True,True
49603,410885,2352,ARG,True,True
49604,410885,2436,USA,True,True
49605,410885,2840,USA,True,True
49606,410885,3420,USA,True,True
49607,410885,1116,VEN,False,False
49608,410885,974,VEN,False,False
49609,5304574,2892,VEN,False,False
49610,5304574,1762,COL,False,False
49611,5304574,1750,USA,False,False
49612,5304574,57,COL,False,False
49613,5304574,1831,COL,False,False
49614,5304574,2982,USA,False,False
49615,5304574,473,USA,False,False
49616,5257974,2926,USA,True,True
49617,5257974,729,USA,True,True
49618,5257974,2708,USA,True,True
49619,5257974,690,VEN,True,True
49620,5257974,229,VEN,False,False
49621,5257974,1429,USA,True,True
49622,5257974,783,USA,True,True
49623,4987229,3492,USA,False,False
49624,4987229,2322,USA,True,True
49625,4987229,599,USA,False,False
49626,4987229,2223,VEN,False,False
49627,4987229,2452,COL,False,False
49628,4987229,2684,USA,False,False
49629,4987229,1149,USA,False,False
49630,5341392,2555,VEN,False,False
49631,5341392,2017,USA,True,True
49632,5341392,1385,VEN,True,True
49633,5341392,2849,USA,True,True
49634,5341392,707,USA,True,True
49635,5341392,2517,USA,False,False
49636,5341392,1729,USA,True,True
49637,426262,1921,VEN,True,True
49638,426262,1177,USA,True,True
49639,426262,2001,USA,True,True
49640,426262,598,VEN,False,False
49641,426262,3216,USA,False,False
49642,426262,514,VEN,False,False
49643,426262,1407,USA,False,False
49644,5044739,1323,USA,True,True
49645,5044739,1336,VEN,False,False
49646,5044739,3236,USA,False,False
49647,5044739,1773,USA,False,False
49648,5044739,1187,VEN,False,False
49649,5044739,3192,VEN,False,False
49650,5044739,2253,VEN,False,False
49651,5928120,101,USA,True,True
49652,5928120,2994,VEN,True,True
49653,5928120,1781,VEN,True,True
49654,5928120,539,USA,False,False
49655,5928120,2363,COL,False,False
49656,5928120,1110,USA,True,True
49657,5928120,938,USA,False,False
49658,1074640,505,USA,True,True
49659,1074640,1336,VEN,False,False
49660,1074640,1067,USA,False,False
49661,1074640,1280,VEN,False,False
49662,1074640,618,VEN,False,False
49663,1074640,2663,USA,False,False
49664,1074640,2603,USA,False,False
49665,842350,2850,USA,True,True
49666,842350,859,ROU,True,True
49667,842350,2377,USA,True,True
49668,842350,1074,VEN,True,True
49669,842350,1675,VEN,False,False
49670,842350,3210,USA,True,True
49671,842350,1463,USA,True,True
49672,5285129,904,VEN,True,True
49673,5285129,2887,USA,True,True
49674,5285129,1067,USA,False,False
49675,5285129,324,USA,True,True
49676,5285129,1168,USA,False,False
49677,5285129,1599,USA,False,False
49678,5285129,2821,VEN,False,False
49679,5191785,2959,VEN,True,True
49680,5191785,1542,USA,True,True
49681,5191785,1310,VEN,False,False
49682,5191785,1452,VEN,True,True
49683,5191785,2497,BRA,False,False
49684,5191785,1402,VEN,False,False
49685,5191785,846,USA,False,False
49686,863707,1928,USA,True,True
49687,863707,1603,USA,True,True
49688,863707,3344,USA,True,True
49689,863707,465,USA,False,False
49690,863707,1850,USA,False,False
49691,863707,2902,VEN,False,False
49692,863707,1461,USA,False,False
49693,5331949,2000,VEN,True,True
49694,5331949,3478,USA,True,True
49695,5331949,3053,VEN,True,True
49696,5331949,598,VEN,False,False
49697,5331949,3470,VEN,False,False
49698,5331949,2283,VEN,False,False
49699,5331949,2730,VEN,False,False
49700,5314482,555,USA,True,True
49701,5314482,2708,USA,True,True
49702,5314482,1482,VEN,False,False
49703,5314482,2363,COL,False,False
49704,5314482,2064,VEN,False,False
49705,5314482,1120,USA,False,False
49706,5314482,617,USA,False,False
49707,395200,3344,USA,True,True
49708,395200,3328,VEN,False,False
49709,395200,3460,USA,False,False
49710,395200,1413,VEN,True,True
49711,395200,1278,USA,True,True
49712,395200,1603,USA,True,True
49713,395200,737,USA,True,True
49714,954861,68,USA,True,True
49715,954861,3257,USA,True,True
49716,954861,1105,USA,True,True
49717,954861,3371,USA,False,False
49718,954861,2137,VEN,False,False
49719,954861,1759,VEN,False,False
49720,954861,2812,USA,False,False
49721,5449191,3391,USA,True,True
49722,5449191,2542,VEN,True,True
49723,5449191,324,USA,True,True
49724,5449191,1233,VEN,False,False
49725,5449191,3344,USA,True,True
49726,5449191,754,USA,True,True
49727,5449191,3181,CAN,False,False
49728,5186287,3391,USA,True,True
49729,5186287,2892,VEN,False,False
49730,5186287,1543,EGY,True,True
49731,5186287,737,USA,True,True
49732,5186287,2690,USA,True,True
