comment_id,comment_text
5850970,"Should be able to see your lack of comprehension then, eh?

I told you what I thought, babbling idiotic buffoons pushing unfounded right wing conspiracy theories.

Peer at it real hard and see if you can't make that out."
5851180,"Both of you are sad, lying thieves and should pay a severe price for being complete pieces of crap"
5851192,"Well, they're all certainly more qualified to be POTUS than the bloviating buffoon and national disgrace that is 45."
5851217,Stupid young dumb and full of cum.
5851222,"You can justify this if you are a fat white overweight bigot, or it seems like it anyway from the looks of these two, lol"
5851595,"But a stupid HS mascot somehow is relevant to the unhinged left.

Your hypocrisy is showing again and again."
5851605,"Gorka is and was a whiney putz.  
That's all this article needed to say."
5851822,"I love the sarcasm.

If they bring back true journalism with honesty and integrity, their profession will rise again.  In the meantime, I have absolutely no respect for any of them.

Being in Texas, this a.m. I wanted to keep up with the hurricane so turned on the TV and found that very smug and disgusting little twerp George Steponallofus.  He was *grilling* someone from the Trump administration about Trump's reaction to this Harvey nightmare and he was so danged smug I wanted to throw something at the TV so I changed channels.  Then I found CBS with a similar jerk talking as if he had a deer in his headlights...then on to NBS and the same thing.  What do they do, get together a lay it all out for *someone's* approval?

How can so many people not see that they are following Alinsky's Rules for Radicals to the letter?  I stopped watching a new show on TV with Eliot Gould because he was praising those very rules.  I knew he was a bad bad actor, but not STUPID."
5851836,"The link is above, silly, maybe the one you said ""was useless"".

Hey, I'm fine, it is you who are ""blowing off steam"", with all you emotional and personal insults."
5851865,"Trump enjoys his reputation as a racist. But like most things Trump does, the impact will be minor.

Neither political party does any real critical thinking these days. And Trump is a clown."
5851936,"as expected a lunatic alt extreme left wing loser makes up some hate just for the sake of hating,, pathetic sheep pathetic"
5852060,"T:  How very civil of you.  Disgusting?  No, disgusting is condoning violence because it suits your political racist bigotry, that's disgusting."
5852181,Am I the only person sick to death of gay parades?  Isn't there more to life than sexual orientation ?  Canada was one of the first countries in the world to recognize gay marriage... is it still necessary to have these marches...... If you really want to make a difference then try and march in Saudi Arabia.
5852432,"We aren't California or New York .    You obviously don't pay the ever rising taxes, but I do and the personal  incomes in this town  don't support them and I'm sick of them being raised on a yearly basis to support the freeloaders and things like stupid and unneeded roundabouts so the current mayor can have some sort of legacy after he's booted out of office."
5852626,"Oh, silly leftie, because his b.c has NEVER been proven. Also, his fake S.S.#, sealed records, and also, Hillary started the ""birther"" story. You lefties are such sheepletons."
5852768,"How many of our conservative friends acknowledge the ACLU 'went to bat' for the KKK and their right to demonstrate. However, I doubt the ACLU will defend the feeble-minded imbecile who drove into the counter demonstrators."
5852888,"I supported Hillary as the much lesser of 2 evils and i dont think the media had anything to do with her loss and havnt met anyone who does.  Trump was a better liar, better fake promise maker & louder"
5853094,Bucks for Lolo's. Been awhile since I've heard of Lolo's. Usually it's Idiots. No matter one of the same.
5853479,"In other words, the tRUMP is a moron and anyone who voted for him isn't much better off."
5853593,"What party? It's a conglomeration of spineless idiots who are too stupid, fractured and weak to actually produce bills for a Republican president to sign."
5853744,"Heller is a total swamp creature. Just look at the hair, the teeth and the doublespeak. Danny Tarkanian is going to mop the floor with Heller in the primary."
5853926,"""As to Trudeau's continually misquoted statement welcoming refugees - he was srictly referring to real refugees, not econmic migrants.""

You are either a fool or a knave."
5854074,Police Chief - stupid sod.
5854090,"Why does this author think she can demand, or is owed anything from either of these two people? One guy is a goon, the other is illiterate. They aren't law makers, teachers, or in any kind moral authority position. They are entertainers who get punched for her pleasure, and will likely live out their days mentally debilitated from the repeated blows to the head.

Do we get to comb deeply through this authors personal history and determine all the groups she owes apologies or explanations to? Why not? As an opinion maker in a national news paper and instructor of young people, she has far, far more influence on Canadians than two ignorant punchies.

The arrogance of these pseudo-intellectual academics is astounding. Since they are so enlightened and pure, YOU owe THEM an explanation and an apology as to why you're so dumb and ignorant."
5854101,A damn side more dangerous given the media's attempts to continually downplay leftist violence.
5854149,"Anarchists?  Being intentionally stupid?  These are no more than what they have always been, Leftist, liberal Democrats, organized and paid for by the same.  The ap and wapo have never found anything to blame with them, only Trump and his supporters."
5854150,"Amazing numbers. In 14 years, the Huston area paved over 54,000 acres of wetlands. Such hubris. Moreover, Texas is officially a climate change denial state. The whole disaster has been caused by gay marriage."
5854260,"Police aren't there to bear and kill people you don't like, uou fascist scum."
5854360,Here's your great negotiator.  He's a simpering wimp.
5854533,You're a fool.
5854628,She lost because she's a hideously ugly lesbo.
5854695,"You make the founders of this great country weep. Obviously nonjudicial punishment is a good thing for you and the con man. Your just like the current President of the Philippines.

""Philippines' Duterte says police can kill 'idiots' who resist arrest"""
5854793,"You continue to use the phrase ""clown car full of Nazis"" so as to minimize the right extremists. Hate to break it to you Sylvia, there are more than a ""clown car full of Nazis"" in our country and unfortunately their numbers are rising. What will you do when that clown car comes for you? Or will you be driving?"
5855235,"White Supremacist are very unpopular for a reason, they are scumbags who kill cops.  The only good 211 is a dead 211."
5855476,"Wait, you sexist pig! You better add pasta and hot dogs to ""Skippy"" and Tony's favorite cuisines! Maybe Hillary can use John's ""Pizza Map"" to wipe her hard drives...""like with a cloth"". Afterward, they can all play dominoes on their favorite foods...after all who doesn't play games on food dishes. Makes complete sense."
5855578,"A man who profiled Latinos, molested children, allowed a prisoner to die of thirst, treated people not even accused of a crime like prisoners

Arizona, are you really that stupid?"
5855737,What an idiot.
5855875,"Well, I don't know.  But, what happened to courage to write nonsense under your own name?  You got left out again."
5855882,Move to Europe if you want to live with stupid.
5856021,They can shuffle the cabinet seven ways from Sunday and it's still a cabal of losers.
5856073,That's right Tommy....you don't know dick!
5856134,"You can't fix stupid.  Luckily, no one else was injured."
5856194,"I assume you have a link proving people on the right enabled this guy??  
Yeah, I didn't think so. Just more nonsense from you."
5856225,I guess to post a comment here one has to be a cheerleader for the POS occupying the White House. Gotta love censorship and blind devotion to America's village idiot.
5856310,poor white boy again sucking at the hind teat
5856474,"The only state more stupid than Florida is Arizona, so this would not surprise me if they elected this asshat for anything again."
5856498,"Trump, an idiot who can't take the time to understand how interdependent world markets are and why raising a tariff or forcing skilled labor to leave the country directly raises costs for middle-income Americans."
5856686,"""There’s a lot of idiots out there,”

And Dragon Man's one of them. As if they weren't casing the place.  Having all those guns sure worked out real well for you, didn't they?"
5856784,Those damn left hands!!!!
5856906,"Charles have you shot your limit on racist pigs yet?   Instead of celebrating the death of a black man, we now celebrate the death of ""whiteys"".  After all, we have to get our revenge, do we not?   Have you disowned Nelson Mandela yet because he would not let black South Africans get revenge on ""whitey""?"
5856985,"you, know, that's one of the dumb things about Americans. Doesn't matter if you work 14 hours a day bozo if your WORK SUCKS"
5857054,"Ahhh...""lilly white"" - an undeniably Racist term. I can only assume you are not only a Negro, but a Racist as well."
5857150,some clown using the pseudonym jangm gives you a like on a comment calling someone out for hiding behind a pseudonym?
5857407,"Have ANY of the ANTI-RAIL numbskulls figured out that the ONLY reason Rail is so over budget is the idiotic bidding system ?? Why didn't the C & C Honolulu just do a single bidding at the start ?? By making bidders compete at every section, the prices only SKYROCKET !! Just take Real Estate prices as an example. Was Real Estate cheaper 10 years ago or now ?? How about concrete ?? How about steel ?? On and on !!! Yes, the Rail administrators are inexperienced rubes, but the real reason Rail is way over budget is the MORONIC bidding process !! 
Think about it !!!"
5857691,STUPID NIGGERS
5857704,"So, according to you?

Reagan's Recovery was Jimmy Carter's idea.

Idiot."
5857737,"Nobody says that you have to participate in lower taxes.

You can keep going along with paying outta yourass, to keep people who DON'T WANNA WORK.

ANOTHER IDIOT."
5858022,How is it not mocking when a traitor is released?  But then I forget that Obama was a traitor himself.
5858247,"WOW you are a real mess. me<you  Obama gave billions and uranium to Death to America Iraq.  He gave tanks and jets to the Muslim Brotherhood.  Hillary spent weeks trying to get dirt on Trump.  The so called, by you, attempts to get dirt on the Clintons, was a 20 minute meeting by Trump Jr. not the Donald.  Further the Russian agent involve was barred by the US.  Then the Clintons got her a backdoor pass.  THEN she made a meeting with Trump Jr. for an entirely different reason using dirt as an invitation.  So, NO collusion for your illusion confusion."
5858827,Ok let's just murder them
5858868,That was plain stupid of the North Korean Prez.
5858955,"Trump simply does not care.
""I am president, and to hell with all of you""."
5858982,"Regrettably, there are also a lot of uninformed and naive morons who slavishly stalk the internet at the ready to give their knee jerk (accent on jerk) response in support of their hero Justin Trudeau no matter what the issue or the facts or the logic of the matter.   You are one of them and I must say that it is annoying having you click dislike beside my every post because you worship Trudeau not because you have anything intelligent to say in support of your beloved selfie made PM.

I knew a former PM who earned a BA, MA and law degree, spent over twenty years as the best trial lawyer in western Canada, then spent 15 years as an MP acquiring the experience to become Conservative leader and then ending 22 years of Liberal rule to become PM.  He was a brilliant intellect, charismatic orator, masterful parliamentarian, and a consummate Canadian patriot.

John Diefenbaker would turn over in his grave at contemplating Justin Trudeau the instant celebrity politician as our PM."
5859049,Trump is an all talk-no action buffoon.  Kimmee knows this and is willing to take his chances.
5859068,You're a sick apologist. A girl in middle school is 11 years old turning 12 in 6th grade. That is far from a sexually mature girl. Vasquez should be neutered. As should all pedophiles. And their apologists.
5859102,"It is not merely disagreeing with me that makes a person a traitor.   It is when they continually undermine the country, like Obama has."
5859131,"Oh, please.

1) ""Collusion with a foreign intelligence service is a felony.""
2) ""I've never claimed that there was a crime called ""collusion.""""

Now, evidently, you want to conflate the nonexistent crime of ""collusion"" with conspiracy. You are a ridiculous clown."
5859132,"China`s attack dog of a deranged leader and his puppet government is pushing the envelope of threat and fear onto it`s neighbors. 
 To know how high the missile was when it ""passed over Japan"" would have been enlightening, though this is no innocent space study.  Without warning it could be an act of war....or an act to provoke one.  You cannot appease a puppet and a despot and a murderer who feels he is indestructible. I think he`s delusional and that`s dangerous for everybody.  You listening China?"
5859199,Congratulations on wasting your pathetic life because of your vile racist beliefs.
5859267,"""They must think that the people of Hawaii are stupid"".

So give the Devil his due: they are dead right in that assessment - - as we the sheeple have demonstrated to them over and over again."
5859332,"What a maroon.  Turns a simple shoplifting charge into battery on a police officer.  Talk about doubling down on stupid.  Way to go, Dummazz!"
5859630,"Just wait until that other moron,Manyi, gets going."
5859867,It may be stupid but it is very effective.  Sales would tank if they ever stopped this unrelenting barrage of advertising. Sad that so many sheeple are victims of clever marketing. I predict a lot of remorse when their wives explain what useless family vehicles their silly stupid-duty air-hauling dually is.
5859989,"Crookwell is an endless liar with no shame. This is his THIRD TIME at the pig stye. He ALWAYS promises NEVER to come back - but ALWAYS does. Crookwell has literally burned out any brain circuits of honor, justice, keeping promises that he once, but maybe never had. 
.
He is a bratty little Gimmie Gimmie no shame little child who wants his endless credit card checking accounts refilled by mommy and daddy with ZERO responsibilities. Hawaii has never seen a more pathetic and dishonorable politician."
5860281,"The downtown segment will be another $10 Billion in massive subsurface sea level rise ground water construction nightmares on Pensacola St. They are already running into huge underground rivers. Old City maps show the Pensacola St. area as springs, ponds, canals, etc. Modern streets were put in during dryer climate and lower sea levels. It doesn't take much sea level rise to affect areas 100 yards inland.
.
$45,000 an inch in 1992 when construction was underway for the First Hawaiian Bank building. when it ran into a huge underground river. As the climate and big storms
create even larger water flows, along with rising sea levels and ground water, the problems will never go away, only get worse. 
.
In he $300 million HART Rail EIS repeatedly LIED about not being in flood, tsunami, hurricane storm surge zones - like Houston right now. The entire next rail segment will be flooded, billions in damages- yet these morons keep funding this insanely BAD ROUTE that should be mauka. Stupid!"
5860483,"Let him go, his stupidity is punishment enough."
5860565,"No, it was not built on the premises of white supremacy and eternal slavery for blacks."
5860585,"They should have evacuated on Thursday or Friday. Instead they chose to stick around during a hurricane, tropical storm , epic rains and flooding to do what???  Text their neighbors. Post on social media. Foolish people. Then they call for help which puts other people at risk. Foolish people."
5860773,"What a moron. just what we need, more acrimony."
5860843,Pathetic little fashy.
5861010,"Wow. Trudeau suggests that he will finally abolish the Indian Act - something that conservative Rebel Media personality Ezra Levant has been pushing for years.

But let's wait and see if it's real change or just new lipstick on the same old pig."
5861046,"That really is a stupid comment..... that same percentage voted for Clinton..... the remaining 48% voted for that left-wing looney, I  forget his name, or didn't vote. 
Only those who vote can influence the democratic election!!"
5861250,"Trump is a life-long racist who ran an openly racist campaign for president.  I think I was as aware of anyone of how unqualified he was and is: ""uniquely unqualified"" is how I described him many times, referencing his unique combination of arrogance, ignorance, bigotry, corruption, incompetence and emotional instability.  But even I am surprised by how much damage this man has done, and how quickly, to the United States, its people, its Constitution and its values.  Even two years ago, I could not have conceived that Nazis bearing swastikas and saluting in the Nazi style and Klansmen wearing robes would slither out from under their rocks, marching loudly and proudly, and thanking the President of the United States because they recognize and embrace him as one of their own. Tragic. Deplorable, Despicable."
5861297,"Stupid is, as Stupid (you?) does? 

https://www.google.co.za/amp/m.huffpost.com/us/entry/us_58599647e4b0eb58648446c6/amp"
5861545,"And, whilst we're about it, why are the earlier leaders in business supposedly, daft as this may be, deemed to have been supporting apartheid? Why not then, as well, anyone else who had a job? Like all the over 40's in your office?

Again, how much starvation, suffering, bloodshed and the like would have resulted if everyone who disliked apartheid had downed tools, destroyed commerce and refused to go to work until the ANC was installed?
 
Damn. I've got Greenfly on my roses. I think I'll buy some petrol, pour it onto them and set it alight, that'll definitely kill the cursed things. It worked!  Damn again........how come the rose bushes are dead?

What is not understood by all these political hotheads, and I hope by this government, is that to destroy is easy, to build is very, very difficult?"
5861548,Anyone that is dumb enough to believe anything Algore says is far to stupid to be a tribe leader. Let me know when the tribe starts building wind mills and solar farms on their reservation. Sharp has done no research into the cost of those two power sources.
5861676,"I now see what you mean. Well thank the gods for these liberals like Phil Barnhart to protect us dumb yokels from being influenced by ""rich outsiders"" and our own bad decisions."
5861801,I have a bigger problem with ignorant rednecks from Texas shooting defenseless animals.
5861820,"now who is going to do that.
stop talking foolish"
5861825,Your dumb. Unarmed prisoners behind bars can still make things happen . are you truly that naive or was you just trying to be clever and think you was being smarter then everyone else? Because really your comment shows how clueless you are clown
5861863,Your 2nd most stupid comment but I am sure you will do better.
5862394,What harm?  Have you EVER heard of someone getting attacked by a bear while taking a dump in the woods?  Please.  Does just owning a gun make someone paranoid and a pu55y at the same time?
5862415,"Denve used to be a nice Place, you All jacked it up, Now the Feds ar going to turn it into Martial Law & your in for a World of Shit!"
5862427,"Wow double d, what an amazingly revealing thing to say...""better to be thought a fool then open one's mouth and remove all doubt."" Oh well, one down..."
5862561,The homeless men can rot.
5862580,"Hope your pigs are ready to burn where they belong, and their families with them."
5862645,"I can fully understand [klastri] having problems with context... The FIRST sentence reads; 'Born or Naturalized in the United States' notice this comes BEFORE your ""any person"" whine... 

Sadly another display of arrogance exceeding ignorance by means of emotional denigration. Here rewritten for klastri; you speco kine stupid!"
5862686,"Confirmed?......only in the mind of Leftists, anti-American zealots like you."
5862790,"You've described Trump exactly.
Puppet, despot, murderer, delusional."
5862846,"Who cares why he's such a putz
he's just a putz"
5863161,"That photo of Osteen accompanying this story......all I can think of is a huckster shouting ""But wait, there's more..."" on one of those 1/2 hour shopping channel infomercials.  (I wonder how much of the weekly offering he spends on that ridiculous hairdo.)"
5863292,This shows how the fake news is so stupid. If you had waited you would have seen that she changed to tennis shoes before she arrived in Texas
5863470,"Lots of so-called Christian suckers. The same people who give to these hucksters vote for Trump and believe his lies.

As Lincoln said, in a woderful euphamism for fools, ""You can fool some of the people all of the time."""
5863590,"Don't be ignorant, educate yourself.  Politics is not a protected class."
5863723,"Going to piss in the dark, holding a cocked firearm with a round in the chamber? Could have killed someone. That would be the last time I hunt with that moron."
5863739,Riel was a criminal & a murderer. NOT a martyr!
5864479,So THIS is what the superior race looks like!  Pfft...I know 2nd graders that have a better handle on things than idiots like this.
5864538,"Who is stupid enough to ""expect this man to understand a life that worries about paying utility bills or affording an education.""

I certainly don't have any such expectations of him!

That would be like expecting the same thing of Romney or any Kennedy or FDR or  Kerry or Pelosi or many of the multi-millionaires who currently constitute over one-half of the Senate and one-half of the House of Representatives!

That would not only be stupid, it would be ludicrous in the extreme!"
5864554,Who is the stupid head who built a rock wall to enclose the boat dock across the street from the Oahu Club. That was supposed to be left open so floods can drain naturally. Now this will cause delayed drainage and more flooding to wider areas. Destroy it now!
5864616,Of course.  We don't want to see the Broncos turn into one of those garbage teams like the others in our division.
5864686,"As you can see, YOU CAN'T FIX STUPID."
5864759,Ha ha ha. What a friggin joke. Trudeau couldn't evaluate a terrorist. He gave him 10 million. Trudeau you are such a useless piece of dung
5865011,"""What a moron. Robs the guy who gave him a job, using a car that was known to the victim, and gets caught within 24 hours.""

It's a darn good thing most criminals aren't very bright."
5865050,"[To say that juxtaposing and making the same a massacre and overtly implying that someone had something to do with that massacre is mere ""negligence"" is absolutely asinine]
You confer what is determined based upon the evidence is ""extremely silly or stupid?""  Is that how you see federal courts and judges function?
[Those ""journalists"" knew one thing had nothing to do with the other]
What are you waiting for?  You better call Palin and tell her you have evidence that proves the ""journalists"" knew that the two were not connected because that'll prove there was actual malice.
Wait.  Why don't I hear you dialing?
[Your unrelated SCOTUS case is cute]
Let me get this straight.  The judge in this article used exactly the standard but you deem it as ""unrelated?""
You sir, are in complete and completely irrational denial.  It is clear that no construction of words and facts will make a lick of difference to you as you delude yourself into believing you know the law better than anyone else."
5865052,"""Wanna watch Cruz become a socialist for a day?""
We're too busy watching him be a hypocrite. When Sandy hit the east coast, he voted against any federal aid, yet now he has both hands out for some ""free"" cash."
5865082,"Instant karma is a bitch, back fired!"
5865601,"Yeah, but those idiotic ""poly-hawn obstructionist parade"" as you call it are also Lefty Democrats such as yourself and 99% of Hawaii.

I love it when Arab fights Arab, or Dem fights Dem, or Lefty beats up on Lefty. Popcorn and feet up time!

C'mon guys, lets get these renewables into gear,  all of em! geotherm, wind, everything. Let's go.

C'mon guys, stop these outsiders and racists from disrespecting your culture and taking more taking more taking more. Malama da Aina!

(I love encouraging two sects of Leftists into frothing rabidness then having them face off each other)"
5865702,"The Republican s@um are hypocrites. Ones person pork is someone else's safety net for those who were not homeowners but were still affected by Sandy's wrath such as the homeless and businesses that didn't qualify for direct federal funding or rebuilding help.  There were other needs that the affected needed help with, including repairing the areas and land that got hit.  So for Cruz and company, calling it waste was not true but they didn't care. So now who wants money."
5866005,"She was never sorry for a damn thing!!!!  She just got threatened and lost jobs because of
her dispiscable picture.... She is a left wing fascist hater and more unAmerican. just like 
all the haters, rioters, racist groups who think their color is why they riot ,burn, kill our law enforcement, as they blame us for their lot in life.  Want all white Americans should give
their homes to minorities, whether we worked hard and earned  our home or not!!!!!!!!!!!
These anarchists are the racists, are violent, hate whites, hate religion, hate work, hate anyone who does not share their radical ideas. PATRIOTIC AMERICANS ARE SICK OF THE LIBERAL ELITES LIKE KATHY GRIFFIN & THE HOLLYWOOD LIBERAL ELITES WHO ARE HATERS TOO!!!"
5866074,"Yay! One of the few times, when I see an idiot has to pay for his stupid mistakes. What about restitution for the other people in the plane? How many people did he inconvenience with his stupid antics? He deserves to pay and even more. What kind of person does this? They should also put a ""no-fly"" sentence for  one year.....till he learns. But most idiots like him, will never learn. They will blame it on everyone else except himself. Sheeesh!"
5866202,"He placed people who had been arrested only upon suspicion of their immgration status in a tent city in the middle of the desert, with heat that reached 141 degrees, without proper healthcare or nutrition.  Some of them died.  I don't care how you define that.  Most people see that as murder.  Joe Arpaio is a murderer.  Anything else you have to say about this is semantic nonsense.  The man is a murderer."
5866217,She always looks like a hustler.
5866358,"Criticise all you want, these idiots are good little stooges for the system, making their payments every month, driving to work in their behemoths so that they can pay to drive to work, and they can think they are really big, male, manly men that twice a day. The rest of the time, not so much."
5866372,Nothing like having a jackass for a president.
5866435,"Boy, Trump is an idiot....is there anyone left in America that does not think he is as dumb as a bag of rocks..???"
5866577,"A lot of people - most at this point - say that Trump does stupid things.

Trump is an imbecile, so saying stupid things is inevitable."
5866677,Trump is all bluster with no thunder!
5866695,There are more Trump supporters than brainwashed idiots on the plateau. If we wanted racism we would be Marching In White robes down 410. but we're not so wake up
5867168,Instead of fixing HC her focus is on abortion clinics staying in business. She voted NO to the Republican bill because it would stop funding to PP. Everyone else gets screwed. Lisa is a liar and a fraud. She pretends one thing to get elected and does the polar opposite when not up for re-election.
5867292,"Don't be silly. ""True"" Coloradans have boats, too."
5867309,"Palin is an idiot, in the same mold as Trump.  #losers"
5867316,"You are going to get FAR more money from a bank than a gun store and at much lower risk.    Assuming they get 10 guns each on average and assuming they get the higher end pistols mid range rifles the average value retail of that haul is maybe 8 grand.   Now hot weapons sell for much less than retail unless there is something rare about it in a stolen weapon that makes it valuable so the robbers may clear 1-2 grand IF they are lucky on the smash and grabs.   A bank robbery without any access to the safe will net you that.   Hell gas station and fast food places will net you that. 

And yes your original post was completely asinine and deserved to be called out as such.   Claiming something is unsecured because someone was able to steal it is stupid beyond belief."
5867347,"You just had to spread your racist crap today, didn't you, little man?"
5867629,"More white supremacist garbage, hope you rot in prison but I am sure the Aryan nation scuzz will protect you."
5867865,"Not really seeing what your cynical, self stroking comment has to do with some jerk that had to skirt the system that is trying to keep out these invasive species and drive his trailer/boat into Green Mtn without going through the proper channels.  But, not matter how right you think you are and how terrible of a place this is for you, nobody is keeping you here.  Just go back on the same road that brought you here, make CO a better place and beat it!

""....attending school without shooting their classmates..""  what an ass you are!"
5868060,We prefer your Mexican President to the dolt we currently have.
5868719,"....with another spineless yes-man Sullivan?
I'll take a critical thinking person who is not running scared of the anti-Christ (aka Trump) any day.  She's got more balls than the both of them and willing to stand up against the idiots trying to flush the constitution down the toilet.
Go Lisa!

ITMFA"
5868986,"Actually, fighting against Trump by preparing and filing ACLU law suits is great therapy.  We've been able to derail most of the idiotic things he tried to do, and throwing sand in the gears has been very comforting.  He's an imbecile and will continue to do stupid things, so I'm sure I'll have plenty of work to do.  

But thanks for thinking about me.  I never think about you.  Not ever."
5869036,"First of all, big Joe did not serve his country state and community.  He only served himself.  He just pandered to racists and nothing more.  Scum all of them."
5869257,Don't be silly.  Princess Dinah was not a racist.
5869609,"Yep, there are tons of em. Guess how dumb they are?"
5869650,"Sorry, I'd put pretty much any random person's character head to head with an anonymous Internet troll who hadsrefused to attach their name to their comments, scared that people in real life will judge that kind of sadistic personality disorder."
5869856,"Supporting the lie a wall will be paid by Mexico and ignoring massive infrastructure needs in the first place is not only tone deaf but is self destructive as a society. Electing an incompetent thief with multiple bankruptcies and history of associating with criminals as President of this great country is just plain stupid.

  You will never get rich betting against the stupidity of the American voters."
5869982,Trump is a greedy bigot.  Evangelical leaders support him because they are greedy bigots.
5870018,"Ah.....so now someone is automatically a jerk if they don't stand for the anthem.
I suppose I am also a jerk since I don't get the warm fuzzies from daily recitation of the Pledge of Allegiance."
5870205,"Yeah jerk, I was young and PATRIOTIC, what was your excuse?   You call it naive, I call it patriotism.  I was born and raised in the USAF, my dad was a fighter pilot and missile man.  I was a patriot I am a patriot and YOU are not!!!   Go mute yourself Jensen,  I'm done with YOU."
5870279,clean air is stupid! TAKE THAT LIBTARDZ!
5870285,What a bunch of lies.. A pro straight event is not an anti lgbt event. Pull your heads outta your asses
5870461,He needs to have that huge stick removed from his behind.
5870728,"No bonehead. Trump is a patriot.  Sheriff Joe is a patriot. You are merely veteran, and a traitor as well."
5870741,Kathy Griffin is a cheap slut
5871014,"Wow, you accomplished so much with your comment.  Matt Wuerker would be so proud!  You claim you live in Houston, a metro area of 6-7 million,  where there is nobody like this cartoon depicts because they are all up in North Texas and other flooded cities?  You're on board with belittling Christians' faith in God? I seriously doubt that first responders and volunteers are offended when someone praises Jesus, Allah, Yahweh,....you get it. Then you cap it off by implying that dumb people should lose their stuff and perhaps their lives through ""natural selection""? But it's all hilarious, right? Way to go Travis! You are officially the worst person I've ever encountered online, and that's saying a lot."
5871234,"I watch football to try and escape from crap like this.

Just shut up and play."
5871261,"Stupid policy but I would expect nothing more from this Liberal government. I bet Trudeau and Morneau take advantage of every available tax loop hole they can to avoid paying more tax then they need to, oh lets say like Trust Funds. Total hypocrites!"
5871409,scary thinking that our fate is in the hands of such compromised and imbecilic people.
5871412,"Indeed, people the world over, all know that President Trump is a loser!"
5871473,"Jesus Christ Travis,  you are an asshole. All the people who will die in this storm are stupid and just the product of natural selection? GFY"
5871504,"Screw the education ""system"".  Kids, don't let your parents send you to these government indoctrination centres, where your entire identity must be subsumed into lobotomized conformity.  Get out now, while you still can!  Only through truancy can you find your destiny.  Seriously.  Don't let friggin schooling get in the way of your education.

As for you parents, your harmless gormless helicopters, you're a fecking write-off"
5871534,"I watch football to try and escape from crap like this.

Just shut up and play."
5871579,Child welfare investigated every claim and did not find on any of them. The term child is used several times yet many of the inmates are 18 and over all the way up to 21. Many of the inmates are there long term for very serious crimes to include murder. Why do none of you care about those facts? Many of these inmates are concealing dangerous weapons meant to attack the officers. These inmates cannot be placed in seclusion and the officers have no preventive tools to use other then physically restraining them when they commit vicious assaults. Learn a little more facts before you right an article Jennifer Brown. Your reporting is garbage.
5871614,"Bud Black is an idiot who can't hit himself in the butt with both hands. His team is tanking, and he won't take responsibility for it. It is the same old Rockies, folks. That is the ugly truth. This team has no soul, and no future. And soon, I think, no Nolan. Because he will get out of here, as he shold. Denver is a place where players go to disappear."
5871857,"""but what about the other guys?!!"" Boo hoo, quit whining you little snowflake. ""More examples of hate and violence from the left""? Forgot about the KKK? What? Why so sensitive? Your mommy and daddy never tuck you in or give you hugs? ""These liberals are mean to me mommy!"" Disgusting. I'm starting to think repubs are a bunch of soft, scared brats."
5872028,Just another right wing terrorist. He should make one of those threatening videos like Bin Laden used to make.
5872034,"What idiots, both of them.
1. You don't ride a motor scooter on the sidewalk.
2. You don't flash fire arms.
3. You don't lay down in front of a moving motor vehicle, anywhere. That's just dumb, and then grab a loaded gun. Guttzie but dumb."
5872060,Stupid Liberal Judge....What's wrong w/tracking illegals?????  Get rid of them and then force welfare bums to get a job by cutting back on payments.
5872268,"Yes, yes, yes. Every day it's SOMETHING threatens to 'scramble Trump's legislative agenda'. The press is like a Greek chorus, always wailing about maybes, what if's, mights, perhaps, could be's. It's all so damn tiresome."
5872289,"If it would have been built then, it would have been ground level.  Elevated rail is idiotic and costly."
5872290,BMW - The brand of choice of egomaniacs and useful idiots.
5872348,These people are from a country where corruption and fleecing the government are considered to be virtues. They need to be given long prison sentences to send a message to their fellow countrymen contemplating bamboozling the stupid Americans.
5872351,Sounds to me like the author has a refuse worker in her family.
5872477,Idiot!
5872716,"The only thing scrambling his ""agenda"" are the damn career politicians that worry more about their cushy ass holier than thou positions than they do about the ""peons""."
5872760,"Go back to Mexico, blow-hard Fox. We don't want you here. Take your illegals back with you."
5872819,How did she win in this situation?  She's a coward.
5873016,VW looks like it could be shooting to be a three time loser on the van front.
5873028,That sounds like a personal fucking problem.
5873082,"""To jaw-jaw is always better than to war-war."" 

- Winston Churchill

President Trump is going to find out how few allies that he actually has if he provokes this situation too far.

Don't be stupid, maroon."
5873263,"I briefly read the link in this article to Perlmutter going against Pelosi.  Perlmutter said he's voting against the status quo.  I call bull.  Perlmutter is exactly status quo himself.  He and I (well, mostly just me now, because he has no logical retort to my argument) have been going back and forth about the use of military in the middle east.  He said we're fighting for human rights, and I asked how is killing exponentially more people over there than the enemy by using our military ""human rights"".  The dummy just have to wave the flag in reply.  He's just another war-monger and murderer."
5873303,"This is what occupies the feeble minds of liberals. What the Fist Lady wore getting ON a plane. You people are really sick, pathetic losers."
5873521,"Yeah, I said you're disgusting.
And you're more disgusting now."
5873725,"Yes, killing effective government programs will really show all those lazy retired moochers. 

And yes, the military has a 100 trillion plus shortfall."
